ID,Title,"File Name",Caption,"Alt Text",Description,URLs,"Date Uploaded",Type
9061,logo,logo.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/logo.jpg,"July 17, 2021",image/jpeg
9060,waipio-valley-image3,waipio-valley-image3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waipio-valley-image3.jpg,"July 17, 2021",image/jpeg
9059,waipio-valley-image2,waipio-valley-image2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waipio-valley-image2.jpg,"July 17, 2021",image/jpeg
9058,waipio-valley-image1,waipio-valley-image1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waipio-valley-image1.jpg,"July 17, 2021",image/jpeg
9057,island-of-hawaii,island-of-hawaii.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/island-of-hawaii.jpg,"July 17, 2021",image/jpeg
9056,waimeavalley,waimeavalley.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waimeavalley.jpg,"July 17, 2021",image/jpeg
9055,Waimea-Canyon.HTA.Tor-Johnson.7.10.17,Waimea-Canyon.HTA_.Tor-Johnson.7.10.17.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Waimea-Canyon.HTA_.Tor-Johnson.7.10.17.jpg,"July 17, 2021",image/jpeg
9054,IMG_7750,IMG_7750.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7750.jpg,"July 17, 2021",image/jpeg
9053,IMG_7749,IMG_7749.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7749.jpg,"July 17, 2021",image/jpeg
9052,IMG_7748,IMG_7748.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7748.jpg,"July 17, 2021",image/jpeg
9051,IMG_7747,IMG_7747.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7747.jpg,"July 17, 2021",image/jpeg
9050,yvesbook_6ViTqrF,yvesbook_6ViTqrF.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/yvesbook_6ViTqrF.jpg,"July 17, 2021",image/jpeg
9049,Waimea-Bay-Beach.HTA.Tor-Johnson.7.10.17,Waimea-Bay-Beach.HTA_.Tor-Johnson.7.10.17.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Waimea-Bay-Beach.HTA_.Tor-Johnson.7.10.17.jpg,"July 17, 2021",image/jpeg
9048,waimea-image1,waimea-image1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waimea-image1.jpg,"July 17, 2021",image/jpeg
9047,waimea-image2,waimea-image2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waimea-image2.jpg,"July 17, 2021",image/jpeg
9046,waimea-image3,waimea-image3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waimea-image3.jpg,"July 17, 2021",image/jpeg
9045,mauiescape,mauiescape.jpeg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/mauiescape.jpeg,"July 17, 2021",image/jpeg
9044,Waimanalo_Beach,Waimanalo_Beach.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Waimanalo_Beach.jpg,"July 17, 2021",image/jpeg
9043,Wailua-River.HTA.Tor-Johnson.7.10.17,Wailua-River.HTA_.Tor-Johnson.7.10.17.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Wailua-River.HTA_.Tor-Johnson.7.10.17.jpg,"July 17, 2021",image/jpeg
9042,WaileleLuauDancers,WaileleLuauDancers.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/WaileleLuauDancers.jpg,"July 17, 2021",image/jpeg
9041,kauaivintage,kauaivintage.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/kauaivintage.jpg,"July 17, 2021",image/jpeg
9040,the_christmas_bar_03,the_christmas_bar_03.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/the_christmas_bar_03.jpg,"July 17, 2021",image/jpeg
9039,the_christmas_bar_02,the_christmas_bar_02.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/the_christmas_bar_02.jpg,"July 17, 2021",image/jpeg
9038,the_christmas_bar_01,the_christmas_bar_01.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/the_christmas_bar_01.jpg,"July 17, 2021",image/jpeg
9037,This-Week-ad-300&#215;350-150-dpi-rgb-dp-11202019_bK1VhxU,This-Week-ad-300x350-150-dpi-rgb-dp-11202019_bK1VhxU.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/This-Week-ad-300x350-150-dpi-rgb-dp-11202019_bK1VhxU.jpg,"July 17, 2021",image/jpeg
9036,waileawine3,waileawine3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waileawine3.jpg,"July 17, 2021",image/jpeg
9035,Wailea.HTA.Tor-Johnson.7.3.17.M,Wailea.HTA_.Tor-Johnson.7.3.17.M.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Wailea.HTA_.Tor-Johnson.7.3.17.M.jpg,"July 17, 2021",image/jpeg
9034,RETURN-300&#215;267,RETURN-300x267-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/RETURN-300x267-1.jpg,"July 17, 2021",image/jpeg
9033,RIDE-300&#215;267,RIDE-300x267-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/RIDE-300x267-1.jpg,"July 17, 2021",image/jpeg
9032,unlock-1-300&#215;267,unlock-1-300x267-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unlock-1-300x267-1.jpg,"July 17, 2021",image/jpeg
9031,FamilyBikeRide-Web,FamilyBikeRide-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/FamilyBikeRide-Web.jpg,"July 17, 2021",image/jpeg
9030,POke_bowl-Web_IMG_0476,POke_bowl-Web_IMG_0476.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/POke_bowl-Web_IMG_0476.jpg,"July 17, 2021",image/jpeg
9029,Truck_Web_o-1,Truck_Web_o-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Truck_Web_o-1.jpg,"July 17, 2021",image/jpeg
9028,Sandwich_Web,Sandwich_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Sandwich_Web.jpg,"July 17, 2021",image/jpeg
9027,Surf_Web,Surf_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Surf_Web.jpg,"July 17, 2021",image/jpeg
9026,Sea_Turtle_Web,Sea_Turtle_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Sea_Turtle_Web.jpg,"July 17, 2021",image/jpeg
9025,Stars_Web,Stars_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Stars_Web.jpg,"July 17, 2021",image/jpeg
9024,Diamond_Head_Moon_Web,Diamond_Head_Moon_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Diamond_Head_Moon_Web.jpg,"July 17, 2021",image/jpeg
9023,IMG_3823AutoRotFlyingTurtle2-Listings,IMG_3823AutoRotFlyingTurtle2-Listings.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_3823AutoRotFlyingTurtle2-Listings.jpg,"July 17, 2021",image/jpeg
9022,unnamed,unnamed.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unnamed.jpg,"July 17, 2021",image/jpeg
9021,unnamed-4,unnamed-4.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unnamed-4.jpg,"July 17, 2021",image/jpeg
9020,unnamed-3,unnamed-3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unnamed-3.jpg,"July 17, 2021",image/jpeg
9019,unnamed-2,unnamed-2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unnamed-2.jpg,"July 17, 2021",image/jpeg
9018,unnamed-1,unnamed-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/unnamed-1.jpg,"July 17, 2021",image/jpeg
9017,KapohoKine_Adv_-Kilauea_Hike-Web,KapohoKine_Adv_-Kilauea_Hike-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KapohoKine_Adv_-Kilauea_Hike-Web.jpg,"July 17, 2021",image/jpeg
9016,KapohoKine_Adv_-_Mauna_Kea_Trails-Web_ThEX7Km,KapohoKine_Adv_-_Mauna_Kea_Trails-Web_ThEX7Km.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KapohoKine_Adv_-_Mauna_Kea_Trails-Web_ThEX7Km.jpg,"July 17, 2021",image/jpeg
9015,KapohoKine_Adv2_7.18_PH-Web,KapohoKine_Adv2_7.18_PH-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KapohoKine_Adv2_7.18_PH-Web.jpg,"July 17, 2021",image/jpeg
9014,wsp,wsp.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/wsp.jpg,"July 17, 2021",image/jpeg
9013,Kakus8_8.19_O-web,Kakus8_8.19_O-web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Kakus8_8.19_O-web.jpg,"July 17, 2021",image/jpeg
9012,Kakus6_8.19_O-web,Kakus6_8.19_O-web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Kakus6_8.19_O-web.jpg,"July 17, 2021",image/jpeg
9011,Kakus5_8.19_O-Web,Kakus5_8.19_O-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Kakus5_8.19_O-Web.jpg,"July 17, 2021",image/jpeg
9010,2MP_BrisketChicken_sauced_7.19_O_Web_rVwsXXC,2MP_BrisketChicken_sauced_7.19_O_Web_rVwsXXC.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/2MP_BrisketChicken_sauced_7.19_O_Web_rVwsXXC.jpg,"July 17, 2021",image/jpeg
9009,Rack_Of_Ribs_7.19_O-web_gHNHLSh,Rack_Of_Ribs_7.19_O-web_gHNHLSh.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Rack_Of_Ribs_7.19_O-web_gHNHLSh.jpg,"July 17, 2021",image/jpeg
9008,Brisket_Sandwich_w_1Side_Coleslaw_7.19_O-Web_i9lUmy8,Brisket_Sandwich_w_1Side_Coleslaw_7.19_O-Web_i9lUmy8.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Brisket_Sandwich_w_1Side_Coleslaw_7.19_O-Web_i9lUmy8.jpg,"July 17, 2021",image/jpeg
9007,waikikioceanthriller,waikikioceanthriller.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waikikioceanthriller.jpg,"July 17, 2021",image/jpeg
9006,waikiki-beach-chaplaincy-image1,waikiki-beach-chaplaincy-image1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waikiki-beach-chaplaincy-image1.jpg,"July 17, 2021",image/jpeg
9005,Waikiki-Beach.HTA.Tor-Johnson.7.10.17,Waikiki-Beach.HTA_.Tor-Johnson.7.10.17.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Waikiki-Beach.HTA_.Tor-Johnson.7.10.17.jpg,"July 17, 2021",image/jpeg
9004,waikiki-baptist-image1,waikiki-baptist-image1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/waikiki-baptist-image1.jpg,"July 17, 2021",image/jpeg
9003,wahiawa_bg,wahiawa_bg.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/wahiawa_bg.jpg,"July 17, 2021",image/jpeg
9002,56120212_1815140218590021_3822635547591966720_n,56120212_1815140218590021_3822635547591966720_n.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/56120212_1815140218590021_3822635547591966720_n.jpg,"July 17, 2021",image/jpeg
9001,Wagyu_Sushi_5.19_O_web,Wagyu_Sushi_5.19_O_web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Wagyu_Sushi_5.19_O_web.jpg,"July 17, 2021",image/jpeg
9000,salmon_snow_crab_5.19_Oweb,salmon_snow_crab_5.19_Oweb.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/salmon_snow_crab_5.19_Oweb.jpg,"July 17, 2021",image/jpeg
8999,Uni_Creme_Udon_5.19_O_web,Uni_Creme_Udon_5.19_O_web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Uni_Creme_Udon_5.19_O_web.jpg,"July 17, 2021",image/jpeg
8998,IMG_7162-WEB_BIZMm6u,IMG_7162-WEB_BIZMm6u.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7162-WEB_BIZMm6u.jpg,"July 17, 2021",image/jpeg
8997,IMG_7157Web,IMG_7157Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_7157Web.jpg,"July 17, 2021",image/jpeg
8996,4Locations,4Locations.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/4Locations.jpg,"July 17, 2021",image/jpeg
8995,Island_Urgent_Care1_Xray,Island_Urgent_Care1_Xray.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Island_Urgent_Care1_Xray.jpg,"July 17, 2021",image/jpeg
8994,Coconut_Ginger_Fried_Rice-Volcano_s_Lava_Rock_Cafe-20000000009480311-500&#215;375,Coconut_Ginger_Fried_Rice-Volcano_s_Lava_Rock_Cafe-20000000009480311-500x375-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Coconut_Ginger_Fried_Rice-Volcano_s_Lava_Rock_Cafe-20000000009480311-500x375-1.jpg,"July 17, 2021",image/jpeg
8993,Akaunu,Akaunu.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Akaunu.jpg,"July 17, 2021",image/jpeg
8992,vivehotel,vivehotel.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/vivehotel.jpg,"July 17, 2021",image/jpeg
8991,slide1,slide1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/slide1.jpg,"July 17, 2021",image/jpeg
8990,vickysfabrics,vickysfabrics.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/vickysfabrics.jpg,"July 17, 2021",image/jpeg
8989,vibemaui,vibemaui.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/vibemaui.jpg,"July 17, 2021",image/jpeg
8988,RoosterRoad-Web,RoosterRoad-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/RoosterRoad-Web.jpg,"July 17, 2021",image/jpeg
8987,RoosterBerry-Web,RoosterBerry-Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/RoosterBerry-Web.jpg,"July 17, 2021",image/jpeg
8986,HolualoaCoffee,HolualoaCoffee.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/HolualoaCoffee.jpg,"July 17, 2021",image/jpeg
8985,mantarayweb,mantarayweb.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/mantarayweb.jpg,"July 17, 2021",image/jpeg
8984,DCIM@GOPROG0210617.JPG,Sofie_Snorkeling_Shot_Web.jpg,DCIM@GOPROG0210617.JPG,,DCIM@GOPROG0210617.JPG,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Sofie_Snorkeling_Shot_Web.jpg,"July 17, 2021",image/jpeg
8983,HonokaaChoc_H4Iou51,HonokaaChoc_H4Iou51.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/HonokaaChoc_H4Iou51.jpg,"July 17, 2021",image/jpeg
8982,vashLogo01,vashLogo01.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/vashLogo01.jpg,"July 17, 2021",image/jpeg
8981,Valley-Isle-Excursions-Van-1,Valley-Isle-Excursions-Van-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Valley-Isle-Excursions-Van-1.jpg,"July 17, 2021",image/jpeg
8980,Wine,Wine.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Wine.jpg,"July 17, 2021",image/jpeg
8979,ATV,ATV.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ATV.jpg,"July 17, 2021",image/jpeg
8978,Zipline,Zipline.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Zipline.jpg,"July 17, 2021",image/jpeg
8977,bowfin_hta_tor,bowfin_hta_tor.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/bowfin_hta_tor.jpg,"July 17, 2021",image/jpeg
8976,USS_Missouri_1.16_O,USS_Missouri_1.16_O.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/USS_Missouri_1.16_O.jpg,"July 17, 2021",image/jpeg
8975,photo,photo.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/photo.jpg,"July 17, 2021",image/jpeg
8974,UMAMI_Katsudon,UMAMI_Katsudon.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/UMAMI_Katsudon.jpg,"July 17, 2021",image/jpeg
8973,SIZZLE,SIZZLE.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/SIZZLE.jpg,"July 17, 2021",image/jpeg
8972,SHICHIMUSUBI,SHICHIMUSUBI.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/SHICHIMUSUBI.jpg,"July 17, 2021",image/jpeg
8971,SEVEN_Burger,SEVEN_Burger.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/SEVEN_Burger.jpg,"July 17, 2021",image/jpeg
8970,SEVEN_Acai,SEVEN_Acai.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/SEVEN_Acai.jpg,"July 17, 2021",image/jpeg
8969,NOMU_Yakitori,NOMU_Yakitori.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/NOMU_Yakitori.jpg,"July 17, 2021",image/jpeg
8968,NIN_NIN_Katsu_Curry,NIN_NIN_Katsu_Curry.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/NIN_NIN_Katsu_Curry.jpg,"July 17, 2021",image/jpeg
8967,NIN_NIN_Fried_Chix,NIN_NIN_Fried_Chix.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/NIN_NIN_Fried_Chix.jpg,"July 17, 2021",image/jpeg
8966,KUSHIKATSU,KUSHIKATSU.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KUSHIKATSU.jpg,"July 17, 2021",image/jpeg
8965,NANAS_CywjMMS,NANAS_CywjMMS.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/NANAS_CywjMMS.jpg,"July 17, 2021",image/jpeg
8964,KANEKO_Tempura,KANEKO_Tempura.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KANEKO_Tempura.jpg,"July 17, 2021",image/jpeg
8963,IZAKAYA_KAI_Special_Don,IZAKAYA_KAI_Special_Don.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IZAKAYA_KAI_Special_Don.jpg,"July 17, 2021",image/jpeg
8962,BARIO,BARIO.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/BARIO.jpg,"July 17, 2021",image/jpeg
8961,BAIKOHKEN,BAIKOHKEN.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/BAIKOHKEN.jpg,"July 17, 2021",image/jpeg
8960,KAZAN_rx7Wqkr,KAZAN_rx7Wqkr.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/KAZAN_rx7Wqkr.jpg,"July 17, 2021",image/jpeg
8959,Banana-Patch.HTA.Dana-Edmunds.6.22.17,Banana-Patch.HTA_.Dana-Edmunds.6.22.17.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Banana-Patch.HTA_.Dana-Edmunds.6.22.17.jpg,"July 17, 2021",image/jpeg
8958,Haleakala_Guided_Hike_Silversword_1.16_Gen_M_pmdotdZ,Haleakala_Guided_Hike_Silversword_1.16_Gen_M_pmdotdZ.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Haleakala_Guided_Hike_Silversword_1.16_Gen_M_pmdotdZ.jpg,"July 17, 2021",image/jpeg
8957,uniquemauitours,uniquemauitours.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/uniquemauitours.jpg,"July 17, 2021",image/jpeg
8956,Fish-Tacos-with-Fries,Fish-Tacos-with-Fries.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Fish-Tacos-with-Fries.jpg,"July 17, 2021",image/jpeg
8955,IMG_0311_cmykwebcoated,IMG_0311_cmykwebcoated.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_0311_cmykwebcoated.jpg,"July 17, 2021",image/jpeg
8954,ululanis-shave-ice1,ululanis-shave-ice1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ululanis-shave-ice1.jpg,"July 17, 2021",image/jpeg
8953,default,default.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/default.jpg,"July 17, 2021",image/jpeg
8952,bg_copy,bg_copy.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/bg_copy.jpg,"July 17, 2021",image/jpeg
8951,Trilogy,Trilogy.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Trilogy.jpg,"July 17, 2021",image/jpeg
8950,IMG_9849,IMG_9849.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/IMG_9849.jpg,"July 17, 2021",image/jpeg
8949,calgary-december-28-2014-pork-belly-dish-leah-hennel,calgary-december-28-2014-pork-belly-dish-leah-hennel.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/calgary-december-28-2014-pork-belly-dish-leah-hennel.jpg,"July 17, 2021",image/jpeg
8948,Island_Breeze_Haleo_Luau,Island_Breeze_Haleo_Luau.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Island_Breeze_Haleo_Luau.jpg,"July 17, 2021",image/jpeg
8947,TikiTeam_SouthPacificKayaks_paddlers,TikiTeam_SouthPacificKayaks_paddlers.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/TikiTeam_SouthPacificKayaks_paddlers.jpg,"July 17, 2021",image/jpeg
8946,9082625_orig,9082625_orig.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/9082625_orig.jpg,"July 17, 2021",image/jpeg
8945,tidepools-salad-kauai-2014,tidepools-salad-kauai-2014.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/tidepools-salad-kauai-2014.jpg,"July 17, 2021",image/jpeg
8944,730x300xHawaii-Helicopter-tour-730&#215;300-1441052067.pagespeed.ic.IZxGV1JImT,730x300xHawaii-Helicopter-tour-730x300-1441052067.pagespeed.ic_.IZxGV1JImT.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/730x300xHawaii-Helicopter-tour-730x300-1441052067.pagespeed.ic_.IZxGV1JImT.jpg,"July 17, 2021",image/jpeg
8943,thrifty-car-rental-image1_b7qyZsP,thrifty-car-rental-image1_b7qyZsP.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/thrifty-car-rental-image1_b7qyZsP.jpg,"July 17, 2021",image/jpeg
8942,wooden,wooden.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/wooden.jpg,"July 17, 2021",image/jpeg
8941,westsidebagel,westsidebagel.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/westsidebagel.jpg,"July 17, 2021",image/jpeg
8940,westin-maui-435&#215;300,westin-maui-435x300-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/westin-maui-435x300-1.jpg,"July 17, 2021",image/jpeg
8939,Ukulele_Store_2_W79YBv3,Ukulele_Store_2_W79YBv3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Ukulele_Store_2_W79YBv3.jpg,"July 17, 2021",image/jpeg
8938,Ukulele_Store_6,Ukulele_Store_6.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Ukulele_Store_6.jpg,"July 17, 2021",image/jpeg
8937,Ukulele_Store_5,Ukulele_Store_5.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Ukulele_Store_5.jpg,"July 17, 2021",image/jpeg
8936,Ukulele_Store_4,Ukulele_Store_4.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Ukulele_Store_4.jpg,"July 17, 2021",image/jpeg
8935,Kai_Coffee2_5.18_O_Web,Kai_Coffee2_5.18_O_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/Kai_Coffee2_5.18_O_Web.jpg,"July 17, 2021",image/jpeg
8934,shopsatwailea,shopsatwailea.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/shopsatwailea.jpg,"July 17, 2021",image/jpeg
8933,shellfactory,shellfactory.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/shellfactory.jpg,"July 17, 2021",image/jpeg
8932,kenaicoffee,kenaicoffee.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/kenaicoffee.jpg,"July 17, 2021",image/jpeg
8931,royal-hawaiian-435&#215;300,royal-hawaiian-435x300-1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/royal-hawaiian-435x300-1.jpg,"July 17, 2021",image/jpeg
8930,ritzulana2,ritzulana2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzulana2.jpg,"July 17, 2021",image/jpeg
8929,ritzulana1,ritzulana1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzulana1.jpg,"July 17, 2021",image/jpeg
8928,ritzburgshk2,ritzburgshk2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzburgshk2.jpg,"July 17, 2021",image/jpeg
8927,ritzburgshk1,ritzburgshk1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzburgshk1.jpg,"July 17, 2021",image/jpeg
8926,ritzbanyan3,ritzbanyan3.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzbanyan3.jpg,"July 17, 2021",image/jpeg
8925,ritzbanyan2,ritzbanyan2.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzbanyan2.jpg,"July 17, 2021",image/jpeg
8924,ritzbanyan1,ritzbanyan1.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/ritzbanyan1.jpg,"July 17, 2021",image/jpeg
8923,2&#215;3-20180907_HFT2_829-HDR1-1200,2x3-20180907_HFT2_829-HDR1-1200.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/2x3-20180907_HFT2_829-HDR1-1200.jpg,"July 17, 2021",image/jpeg
8922,FB15_2.19_O_Web,FB15_2.19_O_Web.jpg,,,,https://www.thisweekhawaii.com/wp-content/uploads/2021/07/FB15_2.19_O_Web.jpg,"July 17, 2021",image/jpeg
